ship_city,ship_state,ship_postal_code,location_id
NEW DELHI,DELHI,110086.0,602
NEW TOWN,WEST BENGAL,700156.0,603
NELAMANGALA,KARNATAKA,562123.0,604
"KOTPAD, Koraput",ODISHA,764058.0,605
BHUBANESWAR,ODISHA,751015.0,606
NASHIK,MAHARASHTRA,422401.0,607
KATIHAR,BIHAR,854107.0,608
KOLKATA,WEST BENGAL,700090.0,609
ALAPPUZHA,KERALA,688002.0,610
NEW DELHI,DELHI,110008.0,611
Hyderabad,TELANGANA,500062.0,612
BAREILLY,UTTAR PRADESH,243001.0,613
NEW DELHI,DELHI,110007.0,614
KOLKATA,WEST BENGAL,700039.0,615
CHENNAI,TAMIL NADU,600043.0,616
CHENNAI,TAMIL NADU,600093.0,617
TIRORA,MAHARASHTRA,441911.0,618
ZIRAKPUR,PUNJAB,140603.0,619
VADODARA,Gujarat,390025.0,620
Chennai,TAMIL NADU,600078.0,621
AJMER,RAJASTHAN,305001.0,622
MADIKERI,KARNATAKA,571201.0,623
Thrissur,KERALA,680596.0,624
PUNE,MAHARASHTRA,411006.0,625
Bengaluru,KARNATAKA,560091.0,626
CHENNAI,TAMIL NADU,600040.0,627
JAMMU,JAMMU & KASHMIR,181124.0,628
Dungarpur,RAJASTHAN,314031.0,629
PANCHKULA,HARYANA,134117.0,630
DHOLKA,Gujarat,382225.0,631
DALTONGANJ,JHARKHAND,822102.0,632
BENGALURU,KARNATAKA,560094.0,633
BATHINDA,PUNJAB,151001.0,634
LUCKNOW,UTTAR PRADESH,226026.0,635
HYDERABAD,TELANGANA,501505.0,636
Nagpur,MAHARASHTRA,440030.0,637
RANCHI,JHARKHAND,834003.0,638
PATNA,BIHAR,800024.0,639
"KAMATGI,Hunugund taluk,Bagalkot district",KARNATAKA,587120.0,640
GUWAHATI,ASSAM,781017.0,641
GUWAHATI,ASSAM,781015.0,642
RANCHI,JHARKHAND,834009.0,643
CHENNAI,TAMIL NADU,600088.0,644
BHUBANESWAR,ODISHA,751001.0,645
NEW DELHI,DELHI,110068.0,646
Bengaluru,KARNATAKA,560068.0,647
NAGPUR,MAHARASHTRA,440013.0,648
ARNI,MAHARASHTRA,445103.0,649
MORBI,Gujarat,363641.0,650
CHENNAI,TAMIL NADU,600106.0,651
Jorhat,ASSAM,785001.0,652
Bantwal,KARNATAKA,574211.0,653
GUWAHATI,ASSAM,781035.0,654
GANJAM,ODISHA,761209.0,655
DEWAS,MADHYA PRADESH,455001.0,656
PUNE,MAHARASHTRA,411040.0,657
PATNA,BIHAR,800003.0,658
NAGAUR,RAJASTHAN,342037.0,659
KANPUR,UTTAR PRADESH,209864.0,660
NEYYATTINKARA,KERALA,695122.0,661
COIMBATORE,TAMIL NADU,641049.0,662
MUMBAI,MAHARASHTRA,400012.0,663
SILIGURI,WEST BENGAL,734013.0,664
KUSHALANAGARA,KARNATAKA,571234.0,665
kolkata,WEST BENGAL,700008.0,666
Chennai,TAMIL NADU,603112.0,667
SIMLAPAL,WEST BENGAL,722151.0,668
NARKATIAGANJ,BIHAR,845455.0,669
"Wagholi, PUNE",MAHARASHTRA,412207.0,670
KOHIMA,NAGALAND,797001.0,671
JALANDHAR,PUNJAB,144008.0,672
Ghaziabad,UTTAR PRADESH,201012.0,673
Surat,Gujarat,394210.0,674
THANE (W),MAHARASHTRA,400601.0,675
MYSURU,KARNATAKA,570023.0,676
NEW DELHI,DELHI,110052.0,677
PORVORIM,GOA,403501.0,678
NOIDA,UTTAR PRADESH,201304.0,679
Hyderabad,TELANGANA,500016.0,680
Vasai,MAHARASHTRA,401201.0,681
GUWAHATI,ASSAM,781011.0,682
SANGLI,MAHARASHTRA,416416.0,683
VADODARA,Gujarat,390010.0,684
COIMBATORE,TAMIL NADU,641006.0,685
KOTTAYAM,KERALA,686020.0,686
DHARMADOM,KERALA,670661.0,687
MUMBAI,MAHARASHTRA,400037.0,688
VASAI VIRAR,MAHARASHTRA,401208.0,689
LUDHIANA,PUNJAB,141008.0,690
NATHDWARA,RAJASTHAN,313301.0,691
Varanasi,UTTAR PRADESH,221002.0,692
ULLAL,KARNATAKA,575018.0,693
NANDED WAGHALA,MAHARASHTRA,431606.0,694
BENGALURU,KARNATAKA,560024.0,695
Sangareddy District,TELANGANA,502345.0,696
NAGPUR,MAHARASHTRA,440007.0,697
HYDERABAD,TELANGANA,500079.0,698
Madurai,TAMIL NADU,625010.0,699
COIMBATORE,TAMIL NADU,641045.0,700
thane,MAHARASHTRA,400606.0,701
BELAGAVI,KARNATAKA,590006.0,702
HYDERABAD,TELANGANA,500081.0,703
PATNA,BIHAR,800008.0,704
Kanniyakumari,TAMIL NADU,629177.0,705
HYDERABAD,TELANGANA,500033.0,706
hyderabad,TELANGANA,500012.0,707
MUMBAI,MAHARASHTRA,400063.0,708
LUCKNOW,UTTAR PRADESH,226012.0,709
KOLKATA,WEST BENGAL,700019.0,710
KOLKATA,WEST BENGAL,700151.0,711
ISNAPUR,TELANGANA,502307.0,712
Pune,MAHARASHTRA,411001.0,713
PUDUCHERRY,PUDUCHERRY,605110.0,714
BASUDEBPUR,ODISHA,756125.0,715
PUTTAPARTHI,ANDHRA PRADESH,515134.0,716
BENGALURU,KARNATAKA,560002.0,717
BISWAN,UTTAR PRADESH,261201.0,718
GUWAHATI,ASSAM,781007.0,719
CHENNAI,TAMIL NADU,600012.0,720
VILLUPURAM,TAMIL NADU,605602.0,721
KAMPUR TOWN,ASSAM,782426.0,722
BARASAT,WEST BENGAL,700129.0,723
MUMBAI,MAHARASHTRA,400088.0,724
Lakkavaram,ANDHRA PRADESH,534451.0,725
NEW DELHI,DELHI,110003.0,726
Hazaribagh,JHARKHAND,825302.0,727
ALLAHABAD,UTTAR PRADESH,211016.0,728
MEERUT CANTT,UTTAR PRADESH,250001.0,729
Mumbai,MAHARASHTRA,400053.0,730
MYSORE,KARNATAKA,570010.0,731
PUNE,MAHARASHTRA,411023.0,732
MATHURA,UTTAR PRADESH,281004.0,733
Naigoan,MAHARASHTRA,401208.0,734
BHILAI,CHHATTISGARH,490020.0,735
JIND,HARYANA,126102.0,736
CHENNAI,TAMIL NADU,600077.0,737
Mumbai,MAHARASHTRA,400015.0,738
BENGALURU,KARNATAKA,560050.0,739
SANAND,Gujarat,382110.0,740
HYDERABAD,TELANGANA,500100.0,741
HYDERABAD,TELANGANA,500083.0,742
BENGALURU,KARNATAKA,560084.0,743
HOSKOTE,KARNATAKA,562114.0,744
SURAT,Gujarat,395009.0,745
VADODARA,Gujarat,390021.0,746
PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,747
PIMPRI CHINCHWAD,MAHARASHTRA,412101.0,748
VADODARA,Gujarat,390006.0,749
Motihari,BIHAR,845401.0,750
MEERUT,UTTAR PRADESH,250004.0,751
NOIDA,UTTAR PRADESH,201309.0,752
davangere,KARNATAKA,577004.0,753
HYDERABAD,TELANGANA,500020.0,754
KOCHI,KERALA,682030.0,755
Jetpur,Gujarat,360370.0,756
BANGALORE,KARNATAKA,560035.0,757
RAIGANJ,WEST BENGAL,733130.0,758
NAVI MUMBAI,MAHARASHTRA,410206.0,759
Noida extension,UTTAR PRADESH,201305.0,760
COIMBATORE,TAMIL NADU,641027.0,761
DOHAD,Gujarat,389151.0,762
KARNAL,HARYANA,132001.0,763
NAGPUR,MAHARASHTRA,440024.0,764
JAIPUR,RAJASTHAN,302018.0,765
CHITTOOR,ANDHRA PRADESH,517002.0,766
PATNA,BIHAR,800013.0,767
KOLKATA,WEST BENGAL,700010.0,768
Lonavala,MAHARASHTRA,410405.0,769
DEORIA,UTTAR PRADESH,274001.0,770
MUMBAI,MAHARASHTRA,400017.0,771
THIRUVANANTHAPURAM,KERALA,695004.0,772
Dombivli west,MAHARASHTRA,421202.0,773
YERRAGUNTLA,ANDHRA PRADESH,516309.0,774
FARIDABAD,HARYANA,121010.0,775
NEW DELHI,DELHI,110054.0,776
Mumbai,MAHARASHTRA,400068.0,777
Mandi,HIMACHAL PRADESH,175008.0,778
JODHPUR,RAJASTHAN,342001.0,779
SRIPERUMBUDUR,TAMIL NADU,602105.0,780
Hyderabad,TELANGANA,500034.0,781
NASHIK,MAHARASHTRA,422009.0,782
BENGALURU,KARNATAKA,560028.0,783
MUMBAI,MAHARASHTRA,400089.0,784
HUBBALLI,KARNATAKA,580023.0,785
BENGALURU,KARNATAKA,560059.0,786
THIRUVANANTHAPURAM,KERALA,695009.0,787
GHAZIABAD,UTTAR PRADESH,201005.0,788
Bengaluru,KARNATAKA,560008.0,789
Satna,MADHYA PRADESH,485001.0,790
SIDHI,MADHYA PRADESH,486661.0,791
PUNE,MAHARASHTRA,411036.0,792
MUMBAI,MAHARASHTRA,400102.0,793
CHENNAI,TAMIL NADU,600003.0,794
AGARTALA,TRIPURA,799003.0,795
"Durganagar ,Nimta south",WEST BENGAL,700049.0,796
DURG,CHHATTISGARH,491001.0,797
GORAKHPUR,UTTAR PRADESH,273001.0,798
KARIMPUR,WEST BENGAL,741152.0,799
MUSTAFABAD,HARYANA,133103.0,800
AGARTALA,TRIPURA,799006.0,801
Koothparamba,KERALA,670612.0,802
ERNAKULAM,KERALA,682017.0,803
Kattangal,KERALA,673601.0,804
SIKAR,RAJASTHAN,332001.0,805
NEW DELHI,DELHI,110023.0,806
Ranchi,JHARKHAND,834002.0,807
BENGALURU,KARNATAKA,560046.0,808
GWALIOR,MADHYA PRADESH,474011.0,809
Dabi,RAJASTHAN,323022.0,810
NOIDA,UTTAR PRADESH,201310.0,811
ARWAL,BIHAR,804421.0,812
PAKAUR,JHARKHAND,816107.0,813
ERNAKULAM,KERALA,686664.0,814
COIMBATORE,TAMIL NADU,641041.0,815
HYDERABAD,TELANGANA,500080.0,816
PHIRANGIPURAM,ANDHRA PRADESH,522529.0,817
DHANBAD,JHARKHAND,826001.0,818
Bengaluru,KARNATAKA,560100.0,819
JAIPUR,RAJASTHAN,302004.0,820
CHENNAI,TAMIL NADU,600004.0,821
PUNJAIPULIAMPATTI,TAMIL NADU,638459.0,822
BENGALURU,KARNATAKA,560093.0,823
ATTUR,TAMIL NADU,636121.0,824
KOLKATA,WEST BENGAL,700024.0,825
KADAPA,ANDHRA PRADESH,516001.0,826
MUMBAI,MAHARASHTRA,400093.0,827
Badlapur,UTTAR PRADESH,222125.0,828
JAIPUR,RAJASTHAN,302006.0,829
UDAIPURudipur,RAJASTHAN,313002.0,830
Bangalore,KARNATAKA,560004.0,831
ADAMPUR,PUNJAB,144102.0,832
SATHUPALLY,TELANGANA,507303.0,833
Bhubaneswar,ODISHA,751021.0,834
"CHAMARAJANAGAR, district and subdistrict",KARNATAKA,571127.0,835
KRISHNAGIRI,TAMIL NADU,635103.0,836
TUMAKURU,KARNATAKA,572102.0,837
BHUBANESWAR,ODISHA,751012.0,838
GURUGRAM,HARYANA,122101.0,839
PUNE,MAHARASHTRA,411042.0,840
LUDHIANA,PUNJAB,141003.0,841
Pune,MAHARASHTRA,411060.0,842
UNNAO,UTTAR PRADESH,209863.0,843
CHENNAI,TAMIL NADU,600113.0,844
HYDERABAD,TELANGANA,500068.0,845
Bangalore,KARNATAKA,560075.0,846
CHENNAI,TAMIL NADU,600054.0,847
KAWARDHA,CHHATTISGARH,491995.0,848
VADODARA,Gujarat,390009.0,849
BHANDARA,MAHARASHTRA,441904.0,850
GUWAHATI,ASSAM,781006.0,851
AURANGABAD,MAHARASHTRA,431113.0,852
HYDERABAD,TELANGANA,500096.0,853
Ponda,Goa,403401.0,854
BHILWARA,RAJASTHAN,311001.0,855
THANE,MAHARASHTRA,400610.0,856
SOHNA,HARYANA,122102.0,857
KANNAMANGALAM ALAPPUZHA DISTRICT,KERALA,690109.0,858
KOTTAYAM,KERALA,686006.0,859
MUMBAI,MAHARASHTRA,400018.0,860
HYDERABAD,TELANGANA,500010.0,861
DARWHA,MAHARASHTRA,445202.0,862
HYDERABAD,TELANGANA,500035.0,863
GANDHINAGAR,Gujarat,382007.0,864
PUNE,MAHARASHTRA,411005.0,865
FARIDABAD,HARYANA,121008.0,866
AHMEDABAD,Gujarat,380052.0,867
GURUGRAM,HARYANA,122006.0,868
TIRUR,KERALA,676107.0,869
CHENNAI,TAMIL NADU,600110.0,870
BENGALURU,KARNATAKA,560001.0,871
Bengaluru,KARNATAKA,560085.0,872
CHANDIGARH,CHANDIGARH,160022.0,873
RANCHI,JHARKHAND,834008.0,874
Dharmapuri,TAMIL NADU,636701.0,875
BERHAMPORE,WEST BENGAL,742101.0,876
Nagpur,MAHARASHTRA,440009.0,877
KADUNGALLOOR,KERALA,683110.0,878
mumbai,MAHARASHTRA,400078.0,879
MUMBAI,MAHARASHTRA,400050.0,880
NELLORE,ANDHRA PRADESH,524003.0,881
PATNA,BIHAR,801503.0,882
KANCHEEPURAM,TAMIL NADU,631502.0,883
Chennai,TAMIL NADU,600096.0,884
GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201309.0,885
HYDERABAD,TELANGANA,500097.0,886
KHANDWA,MADHYA PRADESH,450001.0,887
VADODARA,Gujarat,391101.0,888
MURWARA KATNI,MADHYA PRADESH,483504.0,889
SAMBALPUR,ODISHA,768002.0,890
MAJHAULIA,BIHAR,845454.0,891
DAMAN,DADRA AND NAGAR,396210.0,892
MADUKKARAI,TAMIL NADU,641105.0,893
Karunagappally,KERALA,690573.0,894
Navi Mumbai,MAHARASHTRA,400705.0,895
HYDERABAD,TELANGANA,500029.0,896
LUCKNOW,UTTAR PRADESH,226018.0,897
Kalyan West,MAHARASHTRA,421301.0,898
Kolkata,WEST BENGAL,700032.0,899
Sangli,MAHARASHTRA,415301.0,900
Rishra,WEST BENGAL,712249.0,901
Aurangabad,MAHARASHTRA,431003.0,902
BENGALURU,KARNATAKA,560099.0,903
CHENNAI,TAMIL NADU,600058.0,904
hyderabad,TELANGANA,500084.0,905
Berhampur,ODISHA,760001.0,906
PUNE,MAHARASHTRA,411008.0,907
PUNE,MAHARASHTRA,411007.0,908
GURUGRAM,HARYANA,122505.0,909
NAGPUR,MAHARASHTRA,440027.0,910
GUWAHATI,ASSAM,781036.0,911
Bengaluru,KARNATAKA,560043.0,912
BHUBANESWAR,ODISHA,751024.0,913
NEW DELHI,DELHI,110024.0,914
BELTANGADI,KARNATAKA,574224.0,915
BENGALURU,KARNATAKA,560103.0,916
Pedaamiram,ANDHRA PRADESH,534204.0,917
GUNTUR,ANDHRA PRADESH,522006.0,918
Ghaziabad,UTTAR PRADESH,201002.0,919
KADAPA,ANDHRA PRADESH,516356.0,920
AURANGABAD,MAHARASHTRA,431009.0,921
BENGALURU,KARNATAKA,560049.0,922
BIJPUR,UTTAR PRADESH,231223.0,923
PATNA,BIHAR,800007.0,924
WARDHA,MAHARASHTRA,442001.0,925
GURUGRAM,HARYANA,122009.0,926
FATEHABAD,HARYANA,125050.0,927
BOKARO STEEL CITY,JHARKHAND,827013.0,928
CHENNAI,TAMIL NADU,600074.0,929
KADEGAON,MAHARASHTRA,415304.0,930
SHIMLA,HIMACHAL PRADESH,171005.0,931
NAGPUR,MAHARASHTRA,440015.0,932
HYDERABAD,TELANGANA,500064.0,933
GUWAHATI,ASSAM,781028.0,934
KONNAGAR,WEST BENGAL,712235.0,935
NAVI MUMBAI,MAHARASHTRA,400706.0,936
MULAMTHURUTHY,KERALA,682314.0,937
SECUNDERABAD,TELANGANA,500061.0,938
Totu,HIMACHAL PRADESH,171011.0,939
UDMA,KERALA,671319.0,940
NELLORE,ANDHRA PRADESH,524004.0,941
RAYAGIRI,TAMIL NADU,627764.0,942
BILASPUR,HIMACHAL PRADESH,171102.0,943
NEW DELHI,DELHI,110021.0,944
Hyderabad,TELANGANA,502032.0,945
KOLKATA,WEST BENGAL,700053.0,946
Navsari,Gujarat,396445.0,947
BARNALA,PUNJAB,148109.0,948
AHMEDABAD,Gujarat,380054.0,949
MANDYA,KARNATAKA,571401.0,950
KOLKATA,WEST BENGAL,700092.0,951
Dombivli(E),MAHARASHTRA,421203.0,952
GWALIOR,MADHYA PRADESH,474020.0,953
KANCHIPURAM,TAMIL NADU,600059.0,954
KANNUR,KERALA,670571.0,955
KOLKATA,WEST BENGAL,700102.0,956
"MUMBAI,Malad West,Malvani.",MAHARASHTRA,400095.0,957
VILAYAT GIDC,Gujarat,392020.0,958
KHAMMAM,TELANGANA,507002.0,959
MANGALURU,KARNATAKA,575003.0,960
SIPCOT PERUNDURAI,TAMIL NADU,638052.0,961
KOLKATA,WEST BENGAL,700084.0,962
PUNE,MAHARASHTRA,411038.0,963
Maraimalainagar,TAMIL NADU,603209.0,964
Mumbai,MAHARASHTRA,400081.0,965
MYSURU,KARNATAKA,570017.0,966
Kishanganj,BIHAR,855115.0,967
THIRUVANANTHAPURAM,KERALA,695581.0,968
BETTIAH,BIHAR,845438.0,969
Bangalore,KARNATAKA,560083.0,970
Dist Alipurduar,WEST BENGAL,735214.0,971
BARSUR,CHHATTISGARH,494441.0,972
CHENNAI,TAMIL NADU,602117.0,973
PANMANA,KERALA,691583.0,974
sankra,CHHATTISGARH,492112.0,975
CHENNAI,TAMIL NADU,600117.0,976
Bengaluru,KARNATAKA,560076.0,977
NAMCHI,SIKKIM,737126.0,978
Ahemdabad,Gujarat,380058.0,979
SIDCUL HARIDWAR,UTTARAKHAND,249403.0,980
BOISAR,MAHARASHTRA,401501.0,981
MYSURU,KARNATAKA,570004.0,982
THODUPUZHA,KERALA,685595.0,983
Gurugram,HARYANA,122001.0,984
THIRUVIDAIMARUDUR,TAMIL NADU,612104.0,985
THANE,MAHARASHTRA,400605.0,986
JHUMRI TILAIYA,JHARKHAND,825409.0,987
LEH,JAMMU & KASHMIR,194101.0,988
DURGAPUR,WEST BENGAL,713206.0,989
JAMSHEDPUR,JHARKHAND,831017.0,990
JSW STEEL PLANT TOWNSHIP,KARNATAKA,583123.0,991
GURUGRAM,HARYANA,122003.0,992
PUDUPAKKAM,TAMIL NADU,603103.0,993
MUGHALSARAI,UTTAR PRADESH,232101.0,994
SECUNDERABAD,TELANGANA,500025.0,995
THIRUVANANTHAPURAM,KERALA,695003.0,996
"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,997
MUMBAI,MAHARASHTRA,400013.0,998
FARIDABAD,HARYANA,121004.0,999
ANJUNA Bardez Go,GOA,403509.0,1000
"NEW TOWN, Kolkata",WEST BENGAL,700159.0,1001
BANGALORE,KARNATAKA,560043.0,1002
NASHIK,MAHARASHTRA,422001.0,1003
VARANAS,UTTAR PRADESH,221106.0,1004
DURGAPUR,WEST BENGAL,713216.0,1005
Chennai,TAMIL NADU,600091.0,1006
GURUGRAM,HARYANA,122004.0,1007
BENGALURU,KARNATAKA,560095.0,1008
Vadodara,Gujarat,390025.0,1009
CHENNAI,TAMIL NADU,600092.0,1010
Edapally,KERALA,682024.0,1011
CHAMBA,HIMACHAL PRADESH,176310.0,1012
NAVI MUMBAI,MAHARASHTRA,410218.0,1013
CHENNAI,TAMIL NADU,600001.0,1014
"Vaduthala,Kochi",KERALA,682023.0,1015
BETUL BAZAR,MADHYA PRADESH,460004.0,1016
VENNANDUR,TAMIL NADU,637505.0,1017
AHMEDABAD,Gujarat,380055.0,1018
DAVANAGERE,KARNATAKA,577002.0,1019
SALUR,ANDHRA PRADESH,535591.0,1020
SATARA,MAHARASHTRA,415002.0,1021
BARUIPUR,WEST BENGAL,700144.0,1022
Debra,WEST BENGAL,721140.0,1023
AHMEDABAD,Gujarat,382330.0,1024
Agartala,TRIPURA,799010.0,1025
EGRA,WEST BENGAL,721429.0,1026
Navi Mumbai,MAHARASHTRA,400706.0,1027
Badlapur,MAHARASHTRA,421504.0,1028
Mumbai,MAHARASHTRA,400092.0,1029
COIMBATORE,TAMIL NADU,641046.0,1030
town.budhana village. Husainpur kalan,UTTAR PRADESH,251309.0,1031
KOLKATA,WEST BENGAL,700095.0,1032
JABALPUR,MADHYA PRADESH,482003.0,1033
TRAL,JAMMU & KASHMIR,192123.0,1034
Panchkula,HARYANA,134114.0,1035
Lucknow,UTTAR PRADESH,226008.0,1036
Hyderabad,TELANGANA,500004.0,1037
MUMBAI,MAHARASHTRA,400008.0,1038
NEW DELHI,DELHI,110025.0,1039
NAJIBABAD,UTTAR PRADESH,246763.0,1040
Greater NOIDA,UTTAR PRADESH,201301.0,1041
HYDERABAD,TELANGANA,500076.0,1042
Lucknow,UTTAR PRADESH,226012.0,1043
SRUNGAVARAPUKOTA,ANDHRA PRADESH,535145.0,1044
Chennai,TAMIL NADU,600126.0,1045
TAKHATPUR,CHHATTISGARH,495330.0,1046
PANCHKULA,HARYANA,134116.0,1047
MANIYAT,KERALA,671310.0,1048
JAMMU,JAMMU & KASHMIR,180005.0,1049
AHMEDABAD,Gujarat,380060.0,1050
JALANDHAR,PUNJAB,144022.0,1051
MEDINIPUR,WEST BENGAL,721101.0,1052
BHAGALPUR,BIHAR,812001.0,1053
RISHIKESH,UTTARAKHAND,249201.0,1054
BHILAI,CHHATTISGARH,490006.0,1055
KOLKATA,WEST BENGAL,700016.0,1056
Dobiwali,MAHARASHTRA,421201.0,1057
WCL UMRED,MAHARASHTRA,441204.0,1058
Bangalore,KARNATAKA,560086.0,1059
SUNDARGARH,ODISHA,770002.0,1060
BENGALURU,KARNATAKA,560061.0,1061
SADASIVPET,TELANGANA,502291.0,1062
Thiruvananthapuram,KERALA,695564.0,1063
VADODARA,Gujarat,390008.0,1064
JAMSHEDPUR,JHARKHAND,831013.0,1065
Mumbai,MAHARASHTRA,400002.0,1066
PIMPRI CHINCHWAD,MAHARASHTRA,411019.0,1067
AGRA,UTTAR PRADESH,282001.0,1068
LUCKNOWLucknow,UTTAR PRADESH,226003.0,1069
dwarka,Gujarat,361335.0,1070
Kottayam,KERALA,686536.0,1071
INDORE,MADHYA PRADESH,452001.0,1072
NAGPUR,MAHARASHTRA,440034.0,1073
DALTONGANJ,JHARKHAND,822101.0,1074
Bhubaneswar,ODISHA,751013.0,1075
THOOTHUKKUDI,TAMIL NADU,628004.0,1076
BAMBOLIM,GOA,403206.0,1077
CHANDIGARH,CHANDIGARH,160030.0,1078
MUMBAI,MAHARASHTRA,400025.0,1079
KANCHEEPURAM,TAMIL NADU,631501.0,1080
HYDERABAD,TELANGANA,500047.0,1081
SONIPAT,HARYANA,131001.0,1082
MUMBAI,MAHARASHTRA,400059.0,1083
chentrappinni,KERALA,680687.0,1084
RATNAGIRI,MAHARASHTRA,415612.0,1085
"BANGALORE, KARNATAKA",KARNATAKA,560093.0,1086
ARNIA,JAMMU & KASHMIR,181131.0,1087
JAMSHEDPUR,JHARKHAND,831004.0,1088
LUCKNOW,UTTAR PRADESH,226003.0,1089
Tirunelveli,TAMIL NADU,627358.0,1090
MUMBAI,MAHARASHTRA,400091.0,1091
PARDI,Gujarat,396125.0,1092
ETMADPUR,UTTAR PRADESH,283202.0,1093
Greater NOIDA,UTTAR PRADESH,201309.0,1094
ISAGARH,MADHYA PRADESH,473335.0,1095
NASHIK,MAHARASHTRA,422013.0,1096
MORADABAD,UTTAR PRADESH,244001.0,1097
DEORIA,UTTAR PRADESH,274602.0,1098
NEW DELHI,DELHI,110002.0,1099
Kalyan,MAHARASHTRA,421204.0,1100
MANGALURU,KARNATAKA,575029.0,1101
joshi road karol bagh new Delhi,Delhi,110005.0,1102
KANPUR,UTTAR PRADESH,208001.0,1103
NEW DELHI,DELHI,110062.0,1104
VISAKHAPATNAM,ANDHRA PRADESH,530026.0,1105
JAMSHEDPUR,JHARKHAND,831009.0,1106
AVANIGADDA,ANDHRA PRADESH,521121.0,1107
RAIGARH MH,MAHARASHTRA,410210.0,1108
Maheswaram mandal,TELANGANA,501359.0,1109
THANE west,MAHARASHTRA,400615.0,1110
CHENNAI,TAMIL NADU,600123.0,1111
KHARAGPUR,WEST BENGAL,721126.0,1112
NAVSARI,Gujarat,396445.0,1113
CHANDIGARH,CHANDIGARH,160014.0,1114
UTEKHOL,MAHARASHTRA,402104.0,1115
SHIMLA,HIMACHAL PRADESH,171301.0,1116
Mysore,KARNATAKA,570009.0,1117
ANANTAPUR,ANDHRA PRADESH,515001.0,1118
THIRUVANANTHAPURAM,KERALA,695608.0,1119
Payyannur,KERALA,670307.0,1120
NAVI MUMBAI,MAHARASHTRA,400708.0,1121
KARANJA Lad,MAHARASHTRA,444105.0,1122
SAMASTIPUR,BIHAR,848101.0,1123
AHMEDABAD,Gujarat,380008.0,1124
OSMANABAD,MAHARASHTRA,413501.0,1125
MUMBAI,MAHARASHTRA,400028.0,1126
RAICHUR,KARNATAKA,584102.0,1127
Pune,MAHARASHTRA,411007.0,1128
ANDIPATTI JAKKAMPATTI,TAMIL NADU,625512.0,1129
MARGAO,GOA,403709.0,1130
KOLKATA,WEST BENGAL,700101.0,1131
KARWAR,KARNATAKA,581301.0,1132
NELLORE,ANDHRA PRADESH,524002.0,1133
PANCHKULA,HARYANA,134113.0,1134
JABALPUR,MADHYA PRADESH,482001.0,1135
AGARTALA,TRIPURA,799001.0,1136
HYDERABAD,TELANGANA,500048.0,1137
NEW DELHI,DELHI,110095.0,1138
MUMBAI,MAHARASHTRA,400030.0,1139
VIJAYAWADA,ANDHRA PRADESH,520008.0,1140
MAHNAR BAZAR,BIHAR,844504.0,1141
HAZARIBAGH,JHARKHAND,825301.0,1142
PATNA,BIHAR,800014.0,1143
Vizianagaram a,ANDHRA PRADESH,535240.0,1144
ARAKONAM,TAMIL NADU,631002.0,1145
INDUSTRIAL AREA DEVAKATHIKOPPA AND SIDLIPURA,KARNATAKA,577204.0,1146
HARIDWAR,UTTARAKHAND,249408.0,1147
PUTTUR,KARNATAKA,574203.0,1148
Tuchamakeri,KARNATAKA,571216.0,1149
SAMBALPUR,ODISHA,768005.0,1150
SIWAN,BIHAR,841226.0,1151
MUMBAI,MAHARASHTRA,400022.0,1152
"KANDIVALI (E), MUMBAI",MAHARASHTRA,400101.0,1153
Patna,BIHAR,800001.0,1154
Kolkata,WEST BENGAL,700063.0,1155
HYDERABAD,TELANGANA,500051.0,1156
JANGAON,TELANGANA,506167.0,1157
Ernakulam,KERALA,682039.0,1158
MERTA CITY,RAJASTHAN,341510.0,1159
Mumbai,MAHARASHTRA,400101.0,1160
RANNI,KERALA,689676.0,1161
Bangalore,KARNATAKA,560047.0,1162
DIGRAS,MAHARASHTRA,445203.0,1163
CUTTACK,ODISHA,753008.0,1164
MUMBAI,MAHARASHTRA,400056.0,1165
JALANDHAR,PUNJAB,144004.0,1166
Hyderabad,TELANGANA,500084.0,1167
BENGALURU,KARNATAKA,560091.0,1168
ELURU,ANDHRA PRADESH,534004.0,1169
CHENNAI,TAMIL NADU,600018.0,1170
NORTH GUWAHATI,ASSAM,781031.0,1171
RAMAGUNDAM,TELANGANA,505188.0,1172
KANCHRAPARA,WEST BENGAL,743145.0,1173
Dindigul,TAMIL NADU,624703.0,1174
HYDERABAD,TELANGANA,500024.0,1175
HUGLI CHINSURAH,WEST BENGAL,712103.0,1176
DEHRADUN,UTTARAKHAND,248002.0,1177
CHENNAI,TAMIL NADU,600070.0,1178
CHIRAWA,RAJASTHAN,333026.0,1179
PONDA,GOA,403401.0,1180
HOOVINA HADAGALLI,KARNATAKA,583219.0,1181
HALDIA,WEST BENGAL,721607.0,1182
Ratia,HARYANA,125051.0,1183
Kakkanadu.Ernakulam,KERALA,682030.0,1184
INDRI,HARYANA,132041.0,1185
THIRUVANANTHAPURAM,KERALA,695574.0,1186
THANE,MAHARASHTRA,400601.0,1187
MUDHOL,KARNATAKA,587313.0,1188
Jodhpur,RAJASTHAN,342010.0,1189
AURANGABAD,MAHARASHTRA,431001.0,1190
NEW DELHI,DELHI,110018.0,1191
BHUBANESWAR,ODISHA,751002.0,1192
MYSURU,KARNATAKA,570007.0,1193
NELLORE,ANDHRA PRADESH,524001.0,1194
